target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
Q41426,classes,"trainer aircraft",P180,depicts,Q3331189,"version, edition or translation",0.2777777777777778,0.203125,13,23,0.05642361111111111,model,0.03420762221018473,0,28,100,4,1
Q41426,classes,"trainer aircraft",P279,"subclass of",Q15056995,"aircraft model",0.6666666666666666,0.015625,1,5,0.010416666666666666,model,0.03420762221018473,0,28,100,4,2
Q41426,classes,"trainer aircraft",P144,"based on",Q15056995,"aircraft model",0.20000000000000004,0.03125,2,3,0.006250000000000001,model,0.03420762221018473,0,28,100,4,3
Q41426,classes,"trainer aircraft",P31,"instance of",Q207977,prototype,0.3333333333333333,0.015625,1,2,0.005208333333333333,model,0.03420762221018473,0,28,100,4,4
Q41426,classes,"trainer aircraft",P31,"instance of",Q28297,"Ambrosini SAI.10 Grifone",0.3333333333333333,0.015625,1,2,0.005208333333333333,model,0.03420762221018473,0,28,100,4,5
Q41426,classes,"trainer aircraft",P31,"instance of",Q41426,"trainer aircraft",0.3333333333333333,0.015625,1,2,0.005208333333333333,model,0.03420762221018473,0,28,100,4,6
Q41426,classes,"trainer aircraft",P31,"instance of",Q627537,monoplane,0.3333333333333333,0.015625,1,2,0.005208333333333333,model,0.03420762221018473,0,28,100,4,7
Q41582469,classes,"music festival edition",P1344,"participant in",Q5,human,0.7041602465331279,0.156863,96,553,0.11045650926009849,model,0.03043156067530314,0,25,100,4,1
Q41582469,classes,"music festival edition",P361,"part of",Q182832,concert,0.9418758256274766,0.0718954,44,1470,0.06771656262681204,model,0.03043156067530314,0,25,100,4,2
Q41582469,classes,"music festival edition",P793,"significant event",Q5,human,0.47872340425531923,0.0800654,49,139,0.038329161451814774,model,0.03043156067530314,0,25,100,4,3
Q41582469,classes,"music festival edition",P793,"significant event",Q482994,album,0.3157894736842105,0.0212418,13,25,0.006707946336429308,model,0.03043156067530314,0,25,100,4,4
Q41582469,classes,"music festival edition",P4647,"location of first performance",Q105543609,"musical work/composition",0.2777777777777778,0.0212418,13,23,0.005900508351488744,model,0.03043156067530314,0,25,100,4,5
Q41582469,classes,"music festival edition",P1344,"participant in",Q215380,"musical group",0.18181818181818182,0.0294118,18,26,0.0053475935828877,model,0.03043156067530314,0,25,100,4,6
Q41582469,classes,"music festival edition",P483,"recorded at studio or venue",Q482994,album,0.13043478260869562,0.0163399,10,13,0.0021312872975277064,model,0.03043156067530314,0,25,100,4,7
Q41582469,classes,"music festival edition",P483,"recorded at studio or venue",Q55850593,"music track with vocals",0.27272727272727276,0.00653595,4,7,0.0017825311942959005,model,0.03043156067530314,0,25,100,4,8
Q41582469,classes,"music festival edition",P361,"part of",Q105543609,"musical work/composition",0.3333333333333333,0.00326797,2,4,0.0010893246187363833,model,0.03043156067530314,0,25,100,4,9
Q41582469,classes,"music festival edition",P1344,"participant in",Q105543609,"musical work/composition",0.09090909090909088,0.00816994,5,6,0.000742721330956625,model,0.03043156067530314,0,25,100,4,10
Q41582469,classes,"music festival edition",P4647,"location of first performance",Q55850593,"music track with vocals",0.20000000000000004,0.00326797,2,3,0.0006535947712418302,model,0.03043156067530314,0,25,100,4,11
Q41582469,classes,"music festival edition",P793,"significant event",Q78331840,"television performance",0.3333333333333333,0.00163399,1,2,0.0005446623093681917,model,0.03043156067530314,0,25,100,4,12
Q4164871,classes,position,P39,"position held",Q5,human,0.8257901188694384,0.790501,100332,1051520,0.6527881234648721,model,2.315443762143453,0,556,100,4,1
Q4164871,classes,position,P971,"category combines topics",Q4167836,"Wikimedia category",0.8734725228685148,0.0142765,1812,26830,0.012470117169897646,model,2.315443762143453,0,556,100,4,2
Q4164871,classes,position,P279,"subclass of",Q4164871,position,0.9512983340604648,0.0118734,1507,60380,0.011295178057619013,model,2.315443762143453,0,556,100,4,3
Q4164871,classes,position,P360,"is a list of",Q13406463,"Wikimedia list article",0.4074893931009037,0.0126534,1606,3815,0.005156142869794452,model,2.315443762143453,0,556,100,4,4
Q4164871,classes,position,P541,"office contested",Q40231,"public election",0.8848582758114258,0.00308851,392,6417,0.0027328945660963343,model,2.315443762143453,0,556,100,4,5
Q4164871,classes,position,P97,"noble title",Q5,human,0.9721184963903408,0.0026473,336,23766,0.0025734846187985888,model,2.315443762143453,0,556,100,4,6
Q4164871,classes,position,P279,"subclass of",Q294414,"public office",0.9615004935834154,0.00215093,273,13909,0.0020681177002274814,model,2.315443762143453,0,556,100,4,7
Q4164871,classes,position,P279,"subclass of",Q28640,profession,0.7379596064215435,0.00199335,253,1678,0.0014710119634472395,model,2.315443762143453,0,556,100,4,8
Q4164871,classes,position,P2868,"subject has role",Q5,human,0.9377593360995851,0.00153638,195,6071,0.0014407515682026684,model,2.315443762143453,0,556,100,4,9
Q4164871,classes,position,P101,"field of work",Q5,human,0.8399062866067939,0.00161517,205,2356,0.0013565874218369766,model,2.315443762143453,0,556,100,4,10
Q4164871,classes,position,P541,"office contested",Q152450,"municipal election",0.907793633369923,0.00132365,168,3476,0.001201598859190267,model,2.315443762143453,0,556,100,4,11
Q4164871,classes,position,P921,"main subject",Q3331189,"version, edition or translation",0.9210251046025105,0.00118971,151,3673,0.0010957500732337898,model,2.315443762143453,0,556,100,4,12
Q4164871,classes,position,P410,"military rank",Q5,human,0.9361419068736144,0.00113456,144,4366,0.001062104557049215,model,2.315443762143453,0,556,100,4,13
Q4164871,classes,position,P166,"award received",Q5,human,0.8653929656969168,0.00122122,155,2148,0.001056837346425538,model,2.315443762143453,0,556,100,4,14
Q4164871,classes,position,P541,"office contested",Q15261477,"gubernatorial election",0.905235255135852,0.00112668,143,2875,0.0010199070412097732,model,2.315443762143453,0,556,100,4,15
Q4164871,classes,position,P921,"main subject",Q13433827,"encyclopedia article",0.3085972850678733,0.00300972,382,723,0.0009287921943865336,model,2.315443762143453,0,556,100,4,16
Q4164871,classes,position,P921,"main subject",Q13442814,"scholarly article",0.9178885630498536,0.000992736,126,2943,0.0009112207414339638,model,2.315443762143453,0,556,100,4,17
Q4164871,classes,position,P180,depicts,Q3305213,painting,0.8641975308641979,0.00104001,132,1812,0.0008987730580519856,model,2.315443762143453,0,556,100,4,18
Q4164871,classes,position,P39,"position held",Q15632617,"fictional human",0.45303867403314924,0.00156001,198,526,0.0007067463281272242,model,2.315443762143453,0,556,100,4,19
Q4164871,classes,position,P748,"appointed by",Q4164871,position,0.6219336219336219,0.00103213,131,562,0.000641916330291868,model,2.315443762143453,0,556,100,4,20
Q4167410,classes,"Wikimedia disambiguation page",P460,"said to be the same as",Q4167410,"Wikimedia disambiguation page",0.3623104118520332,0.014058,20833,44506,0.0050933666300792945,model,1.5440862377484639,0,667,100,4,1
Q4167410,classes,"Wikimedia disambiguation page",P1889,"different from",Q101352,"family name",0.035123101006229396,0.0908801,134678,144483,0.003191992197551141,model,1.5440862377484639,0,667,100,4,2
Q4167410,classes,"Wikimedia disambiguation page",P1889,"different from",Q3558970,"village of Poland",0.37113465188904526,0.00346508,5135,11196,0.001286009755825341,model,1.5440862377484639,0,667,100,4,3
Q4167410,classes,"Wikimedia disambiguation page",P1889,"different from",Q5,human,0.29274004683840754,0.00305682,4530,8280,0.000894854960880734,model,1.5440862377484639,0,667,100,4,4
Q4167410,classes,"Wikimedia disambiguation page",P1889,"different from",Q482994,album,0.2366541752103514,0.00364255,5398,8745,0.0008620240077368545,model,1.5440862377484639,0,667,100,4,5
Q4167410,classes,"Wikimedia disambiguation page",P734,"family name",Q5,human,0.405891049698624,0.00176257,2612,6181,0.0007154099193705546,model,1.5440862377484639,0,667,100,4,6
Q4167410,classes,"Wikimedia disambiguation page",P921,"main subject",Q13442814,"scholarly article",0.6661674608577263,0.0008273,1226,6119,0.000551120030643534,model,1.5440862377484639,0,667,100,4,7
Q4167410,classes,"Wikimedia disambiguation page",P735,"given name",Q5,human,0.5179833999385182,0.00052904,784,2469,0.0002740338514989225,model,1.5440862377484639,0,667,100,4,8
Q4167410,classes,"Wikimedia disambiguation page",P1889,"different from",Q12308941,"male given name",0.03715299519933211,0.00622567,9226,9938,0.0002313021085402401,model,1.5440862377484639,0,667,100,4,9
Q4167410,classes,"Wikimedia disambiguation page",P921,"main subject",Q13433827,"encyclopedia article",0.041533546325878586,0.00222683,3300,3586,0.0000924879737068548,model,1.5440862377484639,0,667,100,4,10
Q4167410,classes,"Wikimedia disambiguation page",P1382,"partially coincident with",Q4167410,"Wikimedia disambiguation page",0.25925925925925924,0.000229431,340,578,0.00005948199182697438,model,1.5440862377484639,0,667,100,4,11
Q4167410,classes,"Wikimedia disambiguation page",P131,"located in the administrative territorial entity",Q35509,cave,0.7150466045272966,0.0000722031,107,644,0.00005162861045017021,model,1.5440862377484639,0,667,100,4,12
Q4167410,classes,"Wikimedia disambiguation page",P971,"category combines topics",Q4167836,"Wikimedia category",0.4813432835820895,0.0000937966,139,397,0.000045148364914611646,model,1.5440862377484639,0,667,100,4,13
Q4167410,classes,"Wikimedia disambiguation page",P460,"said to be the same as",Q22808320,"Wikimedia human name disambiguation page",0.0770877944325482,0.000581674,862,1006,0.00004483995789332597,model,1.5440862377484639,0,667,100,4,14
Q4167410,classes,"Wikimedia disambiguation page",P921,"main subject",Q7318358,"review article",0.6269662921348315,0.000056008,83,362,0.00003511515540355551,model,1.5440862377484639,0,667,100,4,15
Q4167410,classes,"Wikimedia disambiguation page",P825,"dedicated to",Q16970,"church building",0.4029126213592232,0.0000829999,123,289,0.00003344169591491126,model,1.5440862377484639,0,667,100,4,16
Q4167410,classes,"Wikimedia disambiguation page",P463,"member of",Q21672098,"village of Ukraine",0.31096196868008946,0.000103919,154,293,0.000032314713364824103,model,1.5440862377484639,0,667,100,4,17
Q4167410,classes,"Wikimedia disambiguation page",P39,"position held",Q5,human,0.3791208791208791,0.0000762519,113,251,0.000028908692948155,model,1.5440862377484639,0,667,100,4,18
Q4167410,classes,"Wikimedia disambiguation page",P53,family,Q5,human,0.3965517241379311,0.0000708536,105,243,0.000028097097052143332,model,1.5440862377484639,0,667,100,4,19
Q4167410,classes,"Wikimedia disambiguation page",P161,"cast member",Q11424,film,0.15506329113924047,0.00018017,267,365,0.000027937823469514217,model,1.5440862377484639,0,667,100,4,20
Q4167836,classes,"Wikimedia category",P971,"category combines topics",Q4167836,"Wikimedia category",0.2054216867469879,0.000244685,1319,2001,0.000050263682312545226,model,7.075385240713755,1,126,50,4,1
Q4167836,classes,"Wikimedia category",P361,"part of",Q4167836,"Wikimedia category",0.1988472622478387,0.0000257856,139,208,0.000005127405105567098,model,7.075385240713755,1,126,50,4,2
Q4167836,classes,"Wikimedia category",P279,"subclass of",Q4167836,"Wikimedia category",0.14403292181069957,0.0000192929,104,139,0.0000027788066232959685,model,7.075385240713755,1,126,50,4,3
Q4167836,classes,"Wikimedia category",P166,"award received",Q5,human,0.3643410852713178,0.00000760584,41,88,0.0000027711192781139656,model,7.075385240713755,1,126,50,4,4
Q4167836,classes,"Wikimedia category",P39,"position held",Q5,human,0.3965517241379311,0.00000649279,35,81,0.000002574726494960407,model,7.075385240713755,1,126,50,4,5
Q4167836,classes,"Wikimedia category",P361,"part of",Q5420020,exercise,0.6190476190476192,0.00000296813,16,68,0.0000018374149917303963,model,7.075385240713755,1,126,50,4,6
Q4167836,classes,"Wikimedia category",P106,occupation,Q5,human,0.3114754098360656,0.00000389567,21,40,0.0000012134063852229654,model,7.075385240713755,1,126,50,4,7
Q4167836,classes,"Wikimedia category",P53,family,Q5,human,0.5,0.0000022261,12,36,0.0000011130494661443745,model,7.075385240713755,1,126,50,4,8
Q4167836,classes,"Wikimedia category",P1269,"facet of",Q4167836,"Wikimedia category",0.12000000000000002,0.00000816236,44,56,0.0000009794835302070497,model,7.075385240713755,1,126,50,4,9
Q4167836,classes,"Wikimedia category",P361,"part of",Q13406463,"Wikimedia list article",0.393939393939394,0.00000185508,10,23,0.0000007307900535291348,model,7.075385240713755,1,126,50,4,10
Q4167836,classes,"Wikimedia category",P361,"part of",Q5,human,0.6000000000000002,0.00000111305,6,24,0.0000006678296796866249,model,7.075385240713755,1,126,50,4,11
Q4167836,classes,"Wikimedia category",P31,"instance of",Q4167836,"Wikimedia category",0.3846153846153847,0.00000148407,8,18,0.0000005707945980227563,model,7.075385240713755,1,126,50,4,12
Q4167836,classes,"Wikimedia category",P710,participant,Q3464665,"television series season",0.42857142857142844,0.00000111305,6,15,0.0000004770211997761603,model,7.075385240713755,1,126,50,4,13
Q4167836,classes,"Wikimedia category",P463,"member of",Q5,human,0.23076923076923078,0.00000185508,10,16,0.00000042809594851706713,model,7.075385240713755,1,126,50,4,14
Q4167836,classes,"Wikimedia category",P50,author,Q13442814,"scholarly article",0.7272727272727273,0.000000556525,3,19,0.0000004047452604161362,model,7.075385240713755,1,126,50,4,15
Q4167836,classes,"Wikimedia category",P69,"educated at",Q5,human,0.3333333333333333,0.00000111305,6,12,0.0000003710164887147915,model,7.075385240713755,1,126,50,4,16
Q4167836,classes,"Wikimedia category",P101,"field of work",Q5,human,0.647058823529412,0.000000556525,3,14,0.00000036010423904670955,model,7.075385240713755,1,126,50,4,17
Q4167836,classes,"Wikimedia category",P361,"part of",Q56055312,"sepulchral monument",0.9259259259259258,0.000000371016,2,52,0.0000003435337858470291,model,7.075385240713755,1,126,50,4,18
Q4167836,classes,"Wikimedia category",P279,"subclass of",Q19832486,"locomotive class",0.851851851851852,0.000000371016,2,25,0.00000031605108297926684,model,7.075385240713755,1,126,50,4,19
Q4167836,classes,"Wikimedia category",P452,industry,Q4830453,business,0.3846153846153847,0.000000742033,4,9,0.00000028539729901137814,model,7.075385240713755,1,126,50,4,20
Q41719,classes,hypothesis,P921,"main subject",Q13442814,"scholarly article",0.9636198271941787,0.162933,80,4318,0.15700526715994767,model,0.03904016017913818,0,96,100,4,1
Q41719,classes,hypothesis,P921,"main subject",Q7318358,"review article",0.7888198757763978,0.0346232,17,144,0.027311482460689946,model,0.03904016017913818,0,96,100,4,2
Q41719,classes,hypothesis,P921,"main subject",Q11424,film,0.9583333333333331,0.00814664,4,188,0.007807196198234893,model,0.03904016017913818,0,96,100,4,3
Q41719,classes,hypothesis,P921,"main subject",Q5707594,"news article",0.9600000000000005,0.00407332,2,98,0.003910386965376784,model,0.03904016017913818,0,96,100,4,4
Q41719,classes,hypothesis,P180,depicts,Q1697305,"narrative motif",0.9452054794520546,0.00407332,2,71,0.0038501241525541936,model,0.03904016017913818,0,96,100,4,5
Q41719,classes,hypothesis,P180,depicts,Q2995443,"folklore motif",0.9452054794520546,0.00407332,2,71,0.0038501241525541936,model,0.03904016017913818,0,96,100,4,6
Q41719,classes,hypothesis,P101,"field of work",Q5,human,0.23076923076923078,0.0101833,5,8,0.002349992166692778,model,0.03904016017913818,0,96,100,4,7
Q41719,classes,hypothesis,P971,"category combines topics",Q4167836,"Wikimedia category",0.5,0.00407332,2,6,0.002036659877800407,model,0.03904016017913818,0,96,100,4,8
Q41719,classes,hypothesis,P921,"main subject",Q58632367,"scholarly conference abstract",0.9761904761904762,0.00203666,1,83,0.0019881679759480163,model,0.03904016017913818,0,96,100,4,9
Q41719,classes,hypothesis,P31,"instance of",Q4349921,protoplast,0.9285714285714288,0.00203666,1,27,0.0018911841722432357,model,0.03904016017913818,0,96,100,4,10
